PassengerId,Age,Age_Imputed,Embarked,Embarked_Imputed,Fare,Fare_Imputed,Name,Parch,Pclass,Sex,SibSp,Survived,Ticket,Title,TitleBin,split
653,21.0,False,S,False,8.4333,False,"Kalvik, Mr. Johannes Halvorsen",0,3,male,0,0.0,8475,Mr,Mr,train
654,22.0,True,Q,False,7.8292,False,"O'Leary, Miss. Hanora ""Norah""",0,3,female,0,1.0,330919,Miss,Miss,train
655,18.0,False,Q,False,6.75,False,"Hegarty, Miss. Hanora ""Nora""",0,3,female,0,0.0,365226,Miss,Miss,train
656,24.0,False,S,False,73.5,False,"Hickman, Mr. Leonard Mark",0,2,male,2,0.0,S.O.C. 14879,Mr,Mr,train
657,30.0,True,S,False,7.8958,False,"Radeff, Mr. Alexander",0,3,male,0,0.0,349223,Mr,Mr,train
658,32.0,False,Q,False,15.5,False,"Bourke, Mrs. John (Catherine)",1,3,female,1,0.0,364849,Mrs,Mrs,train
659,23.0,False,S,False,13.0,False,"Eitemiller, Mr. George Floyd",0,2,male,0,0.0,29751,Mr,Mr,train
660,58.0,False,C,False,113.275,False,"Newell, Mr. Arthur Webster",2,1,male,0,0.0,35273,Mr,Mr,train
661,50.0,False,S,False,133.65,False,"Frauenthal, Dr. Henry William",0,1,male,2,1.0,PC 17611,Dr,Mr,train
662,40.0,False,C,False,7.225,False,"Badt, Mr. Mohamed",0,3,male,0,0.0,2623,Mr,Mr,train
663,47.0,False,S,False,25.5875,False,"Colley, Mr. Edward Pomeroy",0,1,male,0,0.0,5727,Mr,Mr,train
664,36.0,False,S,False,7.4958,False,"Coleff, Mr. Peju",0,3,male,0,0.0,349210,Mr,Mr,train
665,20.0,False,S,False,7.925,False,"Lindqvist, Mr. Eino William",0,3,male,1,1.0,STON/O 2. 3101285,Mr,Mr,train
666,32.0,False,S,False,73.5,False,"Hickman, Mr. Lewis",0,2,male,2,0.0,S.O.C. 14879,Mr,Mr,train
667,25.0,False,S,False,13.0,False,"Butler, Mr. Reginald Fenton",0,2,male,0,0.0,234686,Mr,Mr,train
668,30.0,True,S,False,7.775,False,"Rommetvedt, Mr. Knud Paust",0,3,male,0,0.0,312993,Mr,Mr,train
669,43.0,False,S,False,8.05,False,"Cook, Mr. Jacob",0,3,male,0,0.0,A/5 3536,Mr,Mr,train
670,36.0,True,S,False,52.0,False,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",0,1,female,1,1.0,19996,Mrs,Mrs,train
671,40.0,False,S,False,39.0,False,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",1,2,female,1,1.0,29750,Mrs,Mrs,train
672,31.0,False,S,False,52.0,False,"Davidson, Mr. Thornton",0,1,male,1,0.0,F.C. 12750,Mr,Mr,train
673,70.0,False,S,False,10.5,False,"Mitchell, Mr. Henry Michael",0,2,male,0,0.0,C.A. 24580,Mr,Mr,train
674,31.0,False,S,False,13.0,False,"Wilhelms, Mr. Charles",0,2,male,0,1.0,244270,Mr,Mr,train
675,30.0,True,S,False,0.0,False,"Watson, Mr. Ennis Hastings",0,2,male,0,0.0,239856,Mr,Mr,train
676,18.0,False,S,False,7.775,False,"Edvardsson, Mr. Gustaf Hjalmar",0,3,male,0,0.0,349912,Mr,Mr,train
677,24.5,False,S,False,8.05,False,"Sawyer, Mr. Frederick Charles",0,3,male,0,0.0,342826,Mr,Mr,train
678,18.0,False,S,False,9.8417,False,"Turja, Miss. Anna Sofia",0,3,female,0,1.0,4138,Miss,Miss,train
679,43.0,False,S,False,46.9,False,"Goodwin, Mrs. Frederick (Augusta Tyler)",6,3,female,1,0.0,CA 2144,Mrs,Mrs,train
680,36.0,False,C,False,512.3292,False,"Cardeza, Mr. Thomas Drake Martinez",1,1,male,0,1.0,PC 17755,Mr,Mr,train
681,22.0,True,Q,False,8.1375,False,"Peters, Miss. Katie",0,3,female,0,0.0,330935,Miss,Miss,train
682,27.0,False,C,False,76.7292,False,"Hassab, Mr. Hammad",0,1,male,0,1.0,PC 17572,Mr,Mr,train
683,20.0,False,S,False,9.225,False,"Olsvigen, Mr. Thor Anderson",0,3,male,0,0.0,6563,Mr,Mr,train
684,14.0,False,S,False,46.9,False,"Goodwin, Mr. Charles Edward",2,3,male,5,0.0,CA 2144,Mr,Master,train
685,60.0,False,S,False,39.0,False,"Brown, Mr. Thomas William Solomon",1,2,male,1,0.0,29750,Mr,Mr,train
686,25.0,False,C,False,41.5792,False,"Laroche, Mr. Joseph Philippe Lemercier",2,2,male,1,0.0,SC/Paris 2123,Mr,Mr,train
687,14.0,False,S,False,39.6875,False,"Panula, Mr. Jaako Arnold",1,3,male,4,0.0,3101295,Mr,Master,train
688,19.0,False,S,False,10.1708,False,"Dakic, Mr. Branko",0,3,male,0,0.0,349228,Mr,Mr,train
689,18.0,False,S,False,7.7958,False,"Fischer, Mr. Eberhard Thelander",0,3,male,0,0.0,350036,Mr,Mr,train
690,15.0,False,S,False,211.3375,False,"Madill, Miss. Georgette Alexandra",1,1,female,0,1.0,24160,Miss,Miss,train
691,31.0,False,S,False,57.0,False,"Dick, Mr. Albert Adrian",0,1,male,1,1.0,17474,Mr,Mr,train
692,4.0,False,C,False,13.4167,False,"Karun, Miss. Manca",1,3,female,0,1.0,349256,Miss,Miss,train
693,30.0,True,S,False,56.4958,False,"Lam, Mr. Ali",0,3,male,0,1.0,1601,Mr,Mr,train
694,25.0,False,C,False,7.225,False,"Saad, Mr. Khalil",0,3,male,0,0.0,2672,Mr,Mr,train
695,60.0,False,S,False,26.55,False,"Weir, Col. John",0,1,male,0,0.0,113800,Col,Mr,train
696,52.0,False,S,False,13.5,False,"Chapman, Mr. Charles Henry",0,2,male,0,0.0,248731,Mr,Mr,train
697,44.0,False,S,False,8.05,False,"Kelly, Mr. James",0,3,male,0,0.0,363592,Mr,Mr,train
698,22.0,True,Q,False,7.7333,False,"Mullens, Miss. Katherine ""Katie""",0,3,female,0,1.0,35852,Miss,Miss,train
699,49.0,False,C,False,110.8833,False,"Thayer, Mr. John Borland",1,1,male,1,0.0,17421,Mr,Mr,train
700,42.0,False,S,False,7.65,False,"Humblen, Mr. Adolf Mathias Nicolai Olsen",0,3,male,0,0.0,348121,Mr,Mr,train
701,18.0,False,C,False,227.525,False,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",0,1,female,1,1.0,PC 17757,Mrs,Mrs,train
702,35.0,False,S,False,26.2875,False,"Silverthorne, Mr. Spencer Victor",0,1,male,0,1.0,PC 17475,Mr,Mr,train
703,18.0,False,C,False,14.4542,False,"Barbara, Miss. Saiide",1,3,female,0,0.0,2691,Miss,Miss,train
704,25.0,False,Q,False,7.7417,False,"Gallagher, Mr. Martin",0,3,male,0,0.0,36864,Mr,Mr,train
705,26.0,False,S,False,7.8542,False,"Hansen, Mr. Henrik Juul",0,3,male,1,0.0,350025,Mr,Mr,train
706,39.0,False,S,False,26.0,False,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",0,2,male,0,0.0,250655,Mr,Mr,train
707,45.0,False,S,False,13.5,False,"Kelly, Mrs. Florence ""Fannie""",0,2,female,0,1.0,223596,Mrs,Mrs,train
708,42.0,False,S,False,26.2875,False,"Calderhead, Mr. Edward Pennington",0,1,male,0,1.0,PC 17476,Mr,Mr,train
709,22.0,False,S,False,151.55,False,"Cleaver, Miss. Alice",0,1,female,0,1.0,113781,Miss,Miss,train
710,6.0,True,C,False,15.2458,False,"Moubarek, Master. Halim Gonios (""William George"")",1,3,male,1,1.0,2661,Master,Master,train
711,24.0,False,C,False,49.5042,False,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",0,1,female,0,1.0,PC 17482,Mlle,Miss,train
712,30.0,True,S,False,26.55,False,"Klaber, Mr. Herman",0,1,male,0,0.0,113028,Mr,Mr,train
713,48.0,False,S,False,52.0,False,"Taylor, Mr. Elmer Zebley",0,1,male,1,1.0,19996,Mr,Mr,train
714,29.0,False,S,False,9.4833,False,"Larsson, Mr. August Viktor",0,3,male,0,0.0,7545,Mr,Mr,train
715,52.0,False,S,False,13.0,False,"Greenberg, Mr. Samuel",0,2,male,0,0.0,250647,Mr,Mr,train
716,19.0,False,S,False,7.65,False,"Soholt, Mr. Peter Andreas Lauritz Andersen",0,3,male,0,0.0,348124,Mr,Mr,train
717,38.0,False,C,False,227.525,False,"Endres, Miss. Caroline Louise",0,1,female,0,1.0,PC 17757,Miss,Miss,train
718,27.0,False,S,False,10.5,False,"Troutt, Miss. Edwina Celia ""Winnie""",0,2,female,0,1.0,34218,Miss,Miss,train
719,30.0,True,Q,False,15.5,False,"McEvoy, Mr. Michael",0,3,male,0,0.0,36568,Mr,Mr,train
720,33.0,False,S,False,7.775,False,"Johnson, Mr. Malkolm Joackim",0,3,male,0,0.0,347062,Mr,Mr,train
721,6.0,False,S,False,33.0,False,"Harper, Miss. Annie Jessie ""Nina""",1,2,female,0,1.0,248727,Miss,Miss,train
722,17.0,False,S,False,7.0542,False,"Jensen, Mr. Svend Lauritz",0,3,male,1,0.0,350048,Mr,Mr,train
723,34.0,False,S,False,13.0,False,"Gillespie, Mr. William Henry",0,2,male,0,0.0,12233,Mr,Mr,train
724,50.0,False,S,False,13.0,False,"Hodges, Mr. Henry Price",0,2,male,0,0.0,250643,Mr,Mr,train
725,27.0,False,S,False,53.1,False,"Chambers, Mr. Norman Campbell",0,1,male,1,1.0,113806,Mr,Mr,train
726,20.0,False,S,False,8.6625,False,"Oreskovic, Mr. Luka",0,3,male,0,0.0,315094,Mr,Mr,train
727,30.0,False,S,False,21.0,False,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",0,2,female,3,1.0,31027,Mrs,Mrs,train
728,22.0,True,Q,False,7.7375,False,"Mannion, Miss. Margareth",0,3,female,0,1.0,36866,Miss,Miss,train
729,25.0,False,S,False,26.0,False,"Bryhl, Mr. Kurt Arnold Gottfrid",0,2,male,1,0.0,236853,Mr,Mr,train
730,25.0,False,S,False,7.925,False,"Ilmakangas, Miss. Pieta Sofia",0,3,female,1,0.0,STON/O2. 3101271,Miss,Miss,train
731,29.0,False,S,False,211.3375,False,"Allen, Miss. Elisabeth Walton",0,1,female,0,1.0,24160,Miss,Miss,train
732,11.0,False,C,False,18.7875,False,"Hassan, Mr. Houssein G N",0,3,male,0,0.0,2699,Mr,Master,train
733,30.0,True,S,False,0.0,False,"Knight, Mr. Robert J",0,2,male,0,0.0,239855,Mr,Mr,train
734,23.0,False,S,False,13.0,False,"Berriman, Mr. William John",0,2,male,0,0.0,28425,Mr,Mr,train
735,23.0,False,S,False,13.0,False,"Troupiansky, Mr. Moses Aaron",0,2,male,0,0.0,233639,Mr,Mr,train
736,28.5,False,S,False,16.1,False,"Williams, Mr. Leslie",0,3,male,0,0.0,54636,Mr,Mr,train
737,48.0,False,S,False,34.375,False,"Ford, Mrs. Edward (Margaret Ann Watson)",3,3,female,1,0.0,W./C. 6608,Mrs,Mrs,train
738,35.0,False,C,False,512.3292,False,"Lesurer, Mr. Gustave J",0,1,male,0,1.0,PC 17755,Mr,Mr,train
739,30.0,True,S,False,7.8958,False,"Ivanoff, Mr. Kanio",0,3,male,0,0.0,349201,Mr,Mr,train
740,30.0,True,S,False,7.8958,False,"Nankoff, Mr. Minko",0,3,male,0,0.0,349218,Mr,Mr,train
741,30.0,True,S,False,30.0,False,"Hawksford, Mr. Walter James",0,1,male,0,1.0,16988,Mr,Mr,train
742,36.0,False,S,False,78.85,False,"Cavendish, Mr. Tyrell William",0,1,male,1,0.0,19877,Mr,Mr,train
743,21.0,False,C,False,262.375,False,"Ryerson, Miss. Susan Parker ""Suzette""",2,1,female,2,1.0,PC 17608,Miss,Miss,train
744,24.0,False,S,False,16.1,False,"McNamee, Mr. Neal",0,3,male,1,0.0,376566,Mr,Mr,train
745,31.0,False,S,False,7.925,False,"Stranden, Mr. Juho",0,3,male,0,1.0,STON/O 2. 3101288,Mr,Mr,train
746,70.0,False,S,False,71.0,False,"Crosby, Capt. Edward Gifford",1,1,male,1,0.0,WE/P 5735,Capt,Mr,train
747,16.0,False,S,False,20.25,False,"Abbott, Mr. Rossmore Edward",1,3,male,1,0.0,C.A. 2673,Mr,Mr,train
748,30.0,False,S,False,13.0,False,"Sinkkonen, Miss. Anna",0,2,female,0,1.0,250648,Miss,Miss,train
749,19.0,False,S,False,53.1,False,"Marvin, Mr. Daniel Warner",0,1,male,1,0.0,113773,Mr,Mr,train
750,31.0,False,Q,False,7.75,False,"Connaghton, Mr. Michael",0,3,male,0,0.0,335097,Mr,Mr,train
751,4.0,False,S,False,23.0,False,"Wells, Miss. Joan",1,2,female,1,1.0,29103,Miss,Miss,train
752,6.0,False,S,False,12.475,False,"Moor, Master. Meier",1,3,male,0,1.0,392096,Master,Master,train
753,33.0,False,S,False,9.5,False,"Vande Velde, Mr. Johannes Joseph",0,3,male,0,0.0,345780,Mr,Mr,train
754,23.0,False,S,False,7.8958,False,"Jonkoff, Mr. Lalio",0,3,male,0,0.0,349204,Mr,Mr,train
755,48.0,False,S,False,65.0,False,"Herman, Mrs. Samuel (Jane Laver)",2,2,female,1,1.0,220845,Mrs,Mrs,train
756,0.67,False,S,False,14.5,False,"Hamalainen, Master. Viljo",1,2,male,1,1.0,250649,Master,Master,train
757,28.0,False,S,False,7.7958,False,"Carlsson, Mr. August Sigfrid",0,3,male,0,0.0,350042,Mr,Mr,train
758,18.0,False,S,False,11.5,False,"Bailey, Mr. Percy Andrew",0,2,male,0,0.0,29108,Mr,Mr,train
759,34.0,False,S,False,8.05,False,"Theobald, Mr. Thomas Leonard",0,3,male,0,0.0,363294,Mr,Mr,train
760,33.0,False,S,False,86.5,False,"Rothes, the Countess of. (Lucy Noel Martha Dyer-Edwards)",0,1,female,0,1.0,110152,the Countess of,Mrs,train
761,30.0,True,S,False,14.5,False,"Garfirth, Mr. John",0,3,male,0,0.0,358585,Mr,Mr,train
762,41.0,False,S,False,7.125,False,"Nirva, Mr. Iisakki Antino Aijo",0,3,male,0,0.0,SOTON/O2 3101272,Mr,Mr,train
763,20.0,False,C,False,7.2292,False,"Barah, Mr. Hanna Assi",0,3,male,0,1.0,2663,Mr,Mr,train
764,36.0,False,S,False,120.0,False,"Carter, Mrs. William Ernest (Lucile Polk)",2,1,female,1,1.0,113760,Mrs,Mrs,train
765,16.0,False,S,False,7.775,False,"Eklund, Mr. Hans Linus",0,3,male,0,0.0,347074,Mr,Mr,train
766,51.0,False,S,False,77.9583,False,"Hogeboom, Mrs. John C (Anna Andrews)",0,1,female,1,1.0,13502,Mrs,Mrs,train
767,30.0,True,C,False,39.6,False,"Brewe, Dr. Arthur Jackson",0,1,male,0,0.0,112379,Dr,Mr,train
768,30.5,False,Q,False,7.75,False,"Mangan, Miss. Mary",0,3,female,0,0.0,364850,Miss,Miss,train
769,30.0,True,Q,False,24.15,False,"Moran, Mr. Daniel J",0,3,male,1,0.0,371110,Mr,Mr,train
770,32.0,False,S,False,8.3625,False,"Gronnestad, Mr. Daniel Danielsen",0,3,male,0,0.0,8471,Mr,Mr,train
771,24.0,False,S,False,9.5,False,"Lievens, Mr. Rene Aime",0,3,male,0,0.0,345781,Mr,Mr,train
772,48.0,False,S,False,7.8542,False,"Jensen, Mr. Niels Peder",0,3,male,0,0.0,350047,Mr,Mr,train
773,57.0,False,S,False,10.5,False,"Mack, Mrs. (Mary)",0,2,female,0,0.0,S.O./P.P. 3,Mrs,Mrs,train
774,30.0,True,C,False,7.225,False,"Elias, Mr. Dibo",0,3,male,0,0.0,2674,Mr,Mr,train
775,54.0,False,S,False,23.0,False,"Hocking, Mrs. Elizabeth (Eliza Needs)",3,2,female,1,1.0,29105,Mrs,Mrs,train
776,18.0,False,S,False,7.75,False,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",0,3,male,0,0.0,347078,Mr,Mr,train
777,30.0,True,Q,False,7.75,False,"Tobin, Mr. Roger",0,3,male,0,0.0,383121,Mr,Mr,train
778,5.0,False,S,False,12.475,False,"Emanuel, Miss. Virginia Ethel",0,3,female,0,1.0,364516,Miss,Miss,train
779,30.0,True,Q,False,7.7375,False,"Kilgannon, Mr. Thomas J",0,3,male,0,0.0,36865,Mr,Mr,train
780,43.0,False,S,False,211.3375,False,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",1,1,female,0,1.0,24160,Mrs,Mrs,train
781,13.0,False,C,False,7.2292,False,"Ayoub, Miss. Banoura",0,3,female,0,1.0,2687,Miss,Miss,train
782,17.0,False,S,False,57.0,False,"Dick, Mrs. Albert Adrian (Vera Gillespie)",0,1,female,1,1.0,17474,Mrs,Mrs,train
783,29.0,False,S,False,30.0,False,"Long, Mr. Milton Clyde",0,1,male,0,0.0,113501,Mr,Mr,train
784,30.0,True,S,False,23.45,False,"Johnston, Mr. Andrew G",2,3,male,1,0.0,W./C. 6607,Mr,Mr,train
785,25.0,False,S,False,7.05,False,"Ali, Mr. William",0,3,male,0,0.0,SOTON/O.Q. 3101312,Mr,Mr,train
786,25.0,False,S,False,7.25,False,"Harmer, Mr. Abraham (David Lishin)",0,3,male,0,0.0,374887,Mr,Mr,train
787,18.0,False,S,False,7.4958,False,"Sjoblom, Miss. Anna Sofia",0,3,female,0,1.0,3101265,Miss,Miss,train
788,8.0,False,Q,False,29.125,False,"Rice, Master. George Hugh",1,3,male,4,0.0,382652,Master,Master,train
789,1.0,False,S,False,20.575,False,"Dean, Master. Bertram Vere",2,3,male,1,1.0,C.A. 2315,Master,Master,train
790,46.0,False,C,False,79.2,False,"Guggenheim, Mr. Benjamin",0,1,male,0,0.0,PC 17593,Mr,Mr,train
791,30.0,True,Q,False,7.75,False,"Keane, Mr. Andrew ""Andy""",0,3,male,0,0.0,12460,Mr,Mr,train
792,16.0,False,S,False,26.0,False,"Gaskell, Mr. Alfred",0,2,male,0,0.0,239865,Mr,Mr,train
793,22.0,True,S,False,69.55,False,"Sage, Miss. Stella Anna",2,3,female,8,0.0,CA. 2343,Miss,Miss,train
794,30.0,True,C,False,30.6958,False,"Hoyt, Mr. William Fisher",0,1,male,0,0.0,PC 17600,Mr,Mr,train
795,25.0,False,S,False,7.8958,False,"Dantcheff, Mr. Ristiu",0,3,male,0,0.0,349203,Mr,Mr,train
796,39.0,False,S,False,13.0,False,"Otter, Mr. Richard",0,2,male,0,0.0,28213,Mr,Mr,train
797,49.0,False,S,False,25.9292,False,"Leader, Dr. Alice (Farnham)",0,1,female,0,1.0,17465,Dr,Mrs,train
798,31.0,False,S,False,8.6833,False,"Osman, Mrs. Mara",0,3,female,0,1.0,349244,Mrs,Mrs,train
799,30.0,False,C,False,7.2292,False,"Ibrahim Shawah, Mr. Yousseff",0,3,male,0,0.0,2685,Mr,Mr,train
800,30.0,False,S,False,24.15,False,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",1,3,female,1,0.0,345773,Mrs,Mrs,train
801,34.0,False,S,False,13.0,False,"Ponesell, Mr. Martin",0,2,male,0,0.0,250647,Mr,Mr,train
802,31.0,False,S,False,26.25,False,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",1,2,female,1,1.0,C.A. 31921,Mrs,Mrs,train
803,11.0,False,S,False,120.0,False,"Carter, Master. William Thornton II",2,1,male,1,1.0,113760,Master,Master,train
804,0.42,False,C,False,8.5167,False,"Thomas, Master. Assad Alexander",1,3,male,0,1.0,2625,Master,Master,train
805,27.0,False,S,False,6.975,False,"Hedman, Mr. Oskar Arvid",0,3,male,0,1.0,347089,Mr,Mr,train
806,31.0,False,S,False,7.775,False,"Johansson, Mr. Karl Johan",0,3,male,0,0.0,347063,Mr,Mr,train
807,39.0,False,S,False,0.0,False,"Andrews, Mr. Thomas Jr",0,1,male,0,0.0,112050,Mr,Mr,train
808,18.0,False,S,False,7.775,False,"Pettersson, Miss. Ellen Natalia",0,3,female,0,0.0,347087,Miss,Miss,train
809,39.0,False,S,False,13.0,False,"Meyer, Mr. August",0,2,male,0,0.0,248723,Mr,Mr,train
810,33.0,False,S,False,53.1,False,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",0,1,female,1,1.0,113806,Mrs,Mrs,train
811,26.0,False,S,False,7.8875,False,"Alexander, Mr. William",0,3,male,0,0.0,3474,Mr,Mr,train
812,39.0,False,S,False,24.15,False,"Lester, Mr. James",0,3,male,0,0.0,A/4 48871,Mr,Mr,train
813,35.0,False,S,False,10.5,False,"Slemen, Mr. Richard James",0,2,male,0,0.0,28206,Mr,Mr,train
814,6.0,False,S,False,31.275,False,"Andersson, Miss. Ebba Iris Alfrida",2,3,female,4,0.0,347082,Miss,Miss,train
815,30.5,False,S,False,8.05,False,"Tomlin, Mr. Ernest Portage",0,3,male,0,0.0,364499,Mr,Mr,train
816,30.0,True,S,False,0.0,False,"Fry, Mr. Richard",0,1,male,0,0.0,112058,Mr,Mr,train
817,23.0,False,S,False,7.925,False,"Heininen, Miss. Wendla Maria",0,3,female,0,0.0,STON/O2. 3101290,Miss,Miss,train
818,31.0,False,C,False,37.0042,False,"Mallet, Mr. Albert",1,2,male,1,0.0,S.C./PARIS 2079,Mr,Mr,train
819,43.0,False,S,False,6.45,False,"Holm, Mr. John Fredrik Alexander",0,3,male,0,0.0,C 7075,Mr,Mr,train
820,10.0,False,S,False,27.9,False,"Skoog, Master. Karl Thorsten",2,3,male,3,0.0,347088,Master,Master,train
821,52.0,False,S,False,93.5,False,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",1,1,female,1,1.0,12749,Mrs,Mrs,train
822,27.0,False,S,False,8.6625,False,"Lulic, Mr. Nikola",0,3,male,0,1.0,315098,Mr,Mr,train
823,38.0,False,S,False,0.0,False,"Reuchlin, Jonkheer. John George",0,1,male,0,0.0,19972,Jonkheer,Mr,train
824,27.0,False,S,False,12.475,False,"Moor, Mrs. (Beila)",1,3,female,0,1.0,392096,Mrs,Mrs,train
825,2.0,False,S,False,39.6875,False,"Panula, Master. Urho Abraham",1,3,male,4,0.0,3101295,Master,Master,train
826,30.0,True,Q,False,6.95,False,"Flynn, Mr. John",0,3,male,0,0.0,368323,Mr,Mr,train
827,30.0,True,S,False,56.4958,False,"Lam, Mr. Len",0,3,male,0,0.0,1601,Mr,Mr,train
828,1.0,False,C,False,37.0042,False,"Mallet, Master. Andre",2,2,male,0,1.0,S.C./PARIS 2079,Master,Master,train
829,30.0,True,Q,False,7.75,False,"McCormack, Mr. Thomas Joseph",0,3,male,0,1.0,367228,Mr,Mr,train
830,62.0,False,S,True,80.0,False,"Stone, Mrs. George Nelson (Martha Evelyn)",0,1,female,0,1.0,113572,Mrs,Mrs,train
831,15.0,False,C,False,14.4542,False,"Yasbeck, Mrs. Antoni (Selini Alexander)",0,3,female,1,1.0,2659,Mrs,Mrs,train
832,0.83,False,S,False,18.75,False,"Richards, Master. George Sibley",1,2,male,1,1.0,29106,Master,Master,train
833,30.0,True,C,False,7.2292,False,"Saad, Mr. Amin",0,3,male,0,0.0,2671,Mr,Mr,train
834,23.0,False,S,False,7.8542,False,"Augustsson, Mr. Albert",0,3,male,0,0.0,347468,Mr,Mr,train
835,18.0,False,S,False,8.3,False,"Allum, Mr. Owen George",0,3,male,0,0.0,2223,Mr,Mr,train
836,39.0,False,C,False,83.1583,False,"Compton, Miss. Sara Rebecca",1,1,female,1,1.0,PC 17756,Miss,Miss,train
837,21.0,False,S,False,8.6625,False,"Pasic, Mr. Jakob",0,3,male,0,0.0,315097,Mr,Mr,train
838,30.0,True,S,False,8.05,False,"Sirota, Mr. Maurice",0,3,male,0,0.0,392092,Mr,Mr,train
839,32.0,False,S,False,56.4958,False,"Chip, Mr. Chang",0,3,male,0,1.0,1601,Mr,Mr,train
840,30.0,True,C,False,29.7,False,"Marechal, Mr. Pierre",0,1,male,0,1.0,11774,Mr,Mr,train
841,20.0,False,S,False,7.925,False,"Alhomaki, Mr. Ilmari Rudolf",0,3,male,0,0.0,SOTON/O2 3101287,Mr,Mr,train
842,16.0,False,S,False,10.5,False,"Mudd, Mr. Thomas Charles",0,2,male,0,0.0,S.O./P.P. 3,Mr,Mr,train
843,30.0,False,C,False,31.0,False,"Serepeca, Miss. Augusta",0,1,female,0,1.0,113798,Miss,Miss,train
844,34.5,False,C,False,6.4375,False,"Lemberopolous, Mr. Peter L",0,3,male,0,0.0,2683,Mr,Mr,train
845,17.0,False,S,False,8.6625,False,"Culumovic, Mr. Jeso",0,3,male,0,0.0,315090,Mr,Mr,train
846,42.0,False,S,False,7.55,False,"Abbing, Mr. Anthony",0,3,male,0,0.0,C.A. 5547,Mr,Mr,train
847,30.0,True,S,False,69.55,False,"Sage, Mr. Douglas Bullen",2,3,male,8,0.0,CA. 2343,Mr,Mr,train
848,35.0,False,C,False,7.8958,False,"Markoff, Mr. Marin",0,3,male,0,0.0,349213,Mr,Mr,train
849,28.0,False,S,False,33.0,False,"Harper, Rev. John",1,2,male,0,0.0,248727,Rev,Mr,train
850,36.0,True,C,False,89.1042,False,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",0,1,female,1,1.0,17453,Mrs,Mrs,train
851,4.0,False,S,False,31.275,False,"Andersson, Master. Sigvard Harald Elias",2,3,male,4,0.0,347082,Master,Master,train
852,74.0,False,S,False,7.775,False,"Svensson, Mr. Johan",0,3,male,0,0.0,347060,Mr,Mr,train
853,9.0,False,C,False,15.2458,False,"Boulos, Miss. Nourelain",1,3,female,1,0.0,2678,Miss,Miss,train
854,16.0,False,S,False,39.4,False,"Lines, Miss. Mary Conover",1,1,female,0,1.0,PC 17592,Miss,Miss,train
855,44.0,False,S,False,26.0,False,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",0,2,female,1,0.0,244252,Mrs,Mrs,train
856,18.0,False,S,False,9.35,False,"Aks, Mrs. Sam (Leah Rosen)",1,3,female,0,1.0,392091,Mrs,Mrs,train
857,45.0,False,S,False,164.8667,False,"Wick, Mrs. George Dennick (Mary Hitchcock)",1,1,female,1,1.0,36928,Mrs,Mrs,train
858,51.0,False,S,False,26.55,False,"Daly, Mr. Peter Denis",0,1,male,0,1.0,113055,Mr,Mr,train
859,24.0,False,C,False,19.2583,False,"Baclini, Mrs. Solomon (Latifa Qurban)",3,3,female,0,1.0,2666,Mrs,Mrs,train
860,30.0,True,C,False,7.2292,False,"Razi, Mr. Raihed",0,3,male,0,0.0,2629,Mr,Mr,train
861,41.0,False,S,False,14.1083,False,"Hansen, Mr. Claus Peter",0,3,male,2,0.0,350026,Mr,Mr,train
862,21.0,False,S,False,11.5,False,"Giles, Mr. Frederick Edward",0,2,male,1,0.0,28134,Mr,Mr,train
863,48.0,False,S,False,25.9292,False,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",0,1,female,0,1.0,17466,Mrs,Mrs,train
864,22.0,True,S,False,69.55,False,"Sage, Miss. Dorothy Edith ""Dolly""",2,3,female,8,0.0,CA. 2343,Miss,Miss,train
865,24.0,False,S,False,13.0,False,"Gill, Mr. John William",0,2,male,0,0.0,233866,Mr,Mr,train
866,42.0,False,S,False,13.0,False,"Bystrom, Mrs. (Karolina)",0,2,female,0,1.0,236852,Mrs,Mrs,train
867,27.0,False,C,False,13.8583,False,"Duran y More, Miss. Asuncion",0,2,female,1,1.0,SC/PARIS 2149,Miss,Miss,train
868,31.0,False,S,False,50.4958,False,"Roebling, Mr. Washington Augustus II",0,1,male,0,0.0,PC 17590,Mr,Mr,train
869,30.0,True,S,False,9.5,False,"van Melkebeke, Mr. Philemon",0,3,male,0,0.0,345777,Mr,Mr,train
870,4.0,False,S,False,11.1333,False,"Johnson, Master. Harold Theodor",1,3,male,1,1.0,347742,Master,Master,train
871,26.0,False,S,False,7.8958,False,"Balkic, Mr. Cerin",0,3,male,0,0.0,349248,Mr,Mr,train
